outputscale,omega,lml
6.699999999999999289e-01,-6.000000000000000000e+00,-4.373471674640365601e+11
7.149999999999998579e-01,-6.000000000000000000e+00,-4.373957403888106689e+11
7.599999999999997868e-01,-6.000000000000000000e+00,-4.371505615784794922e+11
8.049999999999997158e-01,-6.000000000000000000e+00,-4.371586653368730469e+11
8.499999999999996447e-01,-6.000000000000000000e+00,-4.365921785444084473e+11
8.949999999999995737e-01,-6.000000000000000000e+00,-4.369651364977411499e+11
9.399999999999995026e-01,-6.000000000000000000e+00,-4.365888435243771973e+11
9.849999999999994316e-01,-6.000000000000000000e+00,-4.363217362697617798e+11
1.029999999999999361e+00,-6.000000000000000000e+00,-4.367573057754835205e+11
1.075000000000000178e+00,-6.000000000000000000e+00,-4.359197635215338745e+11
1.120000000000000107e+00,-6.000000000000000000e+00,-4.351958493243431396e+11
1.165000000000000036e+00,-6.000000000000000000e+00,-4.354971776478939819e+11
1.209999999999999964e+00,-6.000000000000000000e+00,-4.362779301724880371e+11
1.254999999999999893e+00,-6.000000000000000000e+00,-4.363136938436459961e+11
1.299999999999999822e+00,-6.000000000000000000e+00,-4.363776458251600342e+11
1.344999999999999751e+00,-6.000000000000000000e+00,-4.358956764582891235e+11
1.389999999999999680e+00,-6.000000000000000000e+00,-4.346179837038206787e+11
1.434999999999999609e+00,-6.000000000000000000e+00,-4.359012316631102905e+11
1.479999999999999538e+00,-6.000000000000000000e+00,-4.356097805701680908e+11
1.524999999999999467e+00,-6.000000000000000000e+00,-4.314967890740625610e+11
1.569999999999999396e+00,-6.000000000000000000e+00,-4.335594113058031616e+11
1.614999999999999325e+00,-6.000000000000000000e+00,-4.326343679765285645e+11
1.660000000000000142e+00,-6.000000000000000000e+00,-4.333746470222364502e+11
1.705000000000000071e+00,-6.000000000000000000e+00,-4.348996679365119629e+11
1.750000000000000000e+00,-6.000000000000000000e+00,-4.323493006479551392e+11
1.794999999999999929e+00,-6.000000000000000000e+00,-4.343628411751677856e+11
1.839999999999999858e+00,-6.000000000000000000e+00,-4.397439911173883057e+11
1.884999999999999787e+00,-6.000000000000000000e+00,-4.355633003016765137e+11
1.929999999999999716e+00,-6.000000000000000000e+00,-4.341954474639771118e+11
1.974999999999999645e+00,-6.000000000000000000e+00,-4.361261054047448730e+11
2.019999999999999574e+00,-6.000000000000000000e+00,-4.386786486898405762e+11
2.064999999999999503e+00,-6.000000000000000000e+00,-4.298566886482528687e+11
2.109999999999999432e+00,-6.000000000000000000e+00,-4.364208270601964722e+11
2.154999999999999361e+00,-6.000000000000000000e+00,-4.377800136946826782e+11
2.199999999999999289e+00,-6.000000000000000000e+00,-4.365361283491712646e+11
2.245000000000000107e+00,-6.000000000000000000e+00,-4.340830802116383667e+11
2.290000000000000036e+00,-6.000000000000000000e+00,-4.242991644960052490e+11
2.334999999999999964e+00,-6.000000000000000000e+00,-4.324745717685517578e+11
2.379999999999999893e+00,-6.000000000000000000e+00,-4.242997195708397217e+11
2.424999999999999822e+00,-6.000000000000000000e+00,-4.615265914758970947e+11
2.469999999999999751e+00,-6.000000000000000000e+00,-4.139288349775158081e+11
2.514999999999999680e+00,-6.000000000000000000e+00,-4.338659500260573120e+11
2.559999999999999609e+00,-6.000000000000000000e+00,-4.306787554920920410e+11
2.604999999999999538e+00,-6.000000000000000000e+00,-4.269887769758978271e+11
2.649999999999999467e+00,-6.000000000000000000e+00,-4.194780810950453491e+11
2.694999999999999396e+00,-6.000000000000000000e+00,-4.274704159596466675e+11
2.739999999999999325e+00,-6.000000000000000000e+00,-4.552161559953150635e+11
2.785000000000000142e+00,-6.000000000000000000e+00,-4.191165521785164795e+11
