outputscale,omega,lml
-3.515000000000000124e+00,-5.955000000000000071e+00,-1.668482424578595581e+11
-3.469999999999999751e+00,-5.955000000000000071e+00,-1.668208461902615967e+11
-3.424999999999999822e+00,-5.955000000000000071e+00,-1.667918925697051697e+11
-3.379999999999999893e+00,-5.955000000000000071e+00,-1.667610853891039429e+11
-3.334999999999999964e+00,-5.955000000000000071e+00,-1.667280618015303345e+11
-3.290000000000000036e+00,-5.955000000000000071e+00,-1.666924969659329529e+11
-3.245000000000000107e+00,-5.955000000000000071e+00,-1.666539950771930847e+11
-3.200000000000000178e+00,-5.955000000000000071e+00,-1.666121888224903564e+11
-3.155000000000000249e+00,-5.955000000000000071e+00,-1.665665758887176514e+11
-3.110000000000000320e+00,-5.955000000000000071e+00,-1.665167446036053467e+11
-3.065000000000000391e+00,-5.955000000000000071e+00,-1.664621223614559937e+11
-3.020000000000000018e+00,-5.955000000000000071e+00,-1.664021560939912109e+11
-2.975000000000000089e+00,-5.955000000000000071e+00,-1.663361977807780151e+11
-2.930000000000000160e+00,-5.955000000000000071e+00,-1.662635380148063354e+11
-2.885000000000000231e+00,-5.955000000000000071e+00,-1.661834562845485535e+11
-2.839999999999999858e+00,-5.955000000000000071e+00,-1.660952297043045959e+11
-2.794999999999999929e+00,-5.955000000000000071e+00,-1.659977204908594666e+11
-2.750000000000000000e+00,-5.955000000000000071e+00,-1.658901258475281372e+11
-2.705000000000000071e+00,-5.955000000000000071e+00,-1.657711329085070496e+11
-2.660000000000000142e+00,-5.955000000000000071e+00,-1.656399128161114197e+11
-2.615000000000000213e+00,-5.955000000000000071e+00,-1.654947239314560242e+11
-2.570000000000000284e+00,-5.955000000000000071e+00,-1.653343243778938599e+11
-2.524999999999999911e+00,-5.955000000000000071e+00,-1.651571007312225342e+11
-2.479999999999999982e+00,-5.955000000000000071e+00,-1.649613258781683655e+11
-2.435000000000000053e+00,-5.955000000000000071e+00,-1.647450206848058472e+11
-2.390000000000000124e+00,-5.955000000000000071e+00,-1.645061594570292053e+11
-2.345000000000000195e+00,-5.955000000000000071e+00,-1.642423195232532349e+11
-2.300000000000000266e+00,-5.955000000000000071e+00,-1.639512502074582214e+11
-2.254999999999999893e+00,-5.955000000000000071e+00,-1.636301686799295959e+11
-2.209999999999999964e+00,-5.955000000000000071e+00,-1.632761258792406311e+11
-2.165000000000000036e+00,-5.955000000000000071e+00,-1.628858649804297791e+11
-2.120000000000000107e+00,-5.955000000000000071e+00,-1.624560378752184448e+11
-2.075000000000000178e+00,-5.955000000000000071e+00,-1.619832121365081177e+11
-2.030000000000000249e+00,-5.955000000000000071e+00,-1.614632821025633850e+11
-1.985000000000000320e+00,-5.955000000000000071e+00,-1.608915925406384888e+11
-1.939999999999999947e+00,-5.955000000000000071e+00,-1.602645891968060913e+11
-1.895000000000000018e+00,-5.955000000000000071e+00,-1.595763820655129089e+11
-1.850000000000000089e+00,-5.955000000000000071e+00,-1.588228811087428589e+11
-1.805000000000000160e+00,-5.955000000000000071e+00,-1.579989082503923035e+11
-1.760000000000000231e+00,-5.955000000000000071e+00,-1.570990609141917725e+11
-1.715000000000000302e+00,-5.955000000000000071e+00,-1.561172991079232788e+11
-1.669999999999999929e+00,-5.955000000000000071e+00,-1.550478090187730408e+11
-1.625000000000000000e+00,-5.955000000000000071e+00,-1.538855623150514526e+11
-1.580000000000000071e+00,-5.955000000000000071e+00,-1.526257542582459717e+11
-1.535000000000000142e+00,-5.955000000000000071e+00,-1.512608311847675171e+11
-1.490000000000000213e+00,-5.955000000000000071e+00,-1.497872920303199158e+11
-1.445000000000000284e+00,-5.955000000000000071e+00,-1.482006388325234070e+11
-1.400000000000000355e+00,-5.955000000000000071e+00,-1.464935307748831177e+11
-1.354999999999999982e+00,-5.955000000000000071e+00,-1.446668484657144165e+11
-1.310000000000000053e+00,-5.955000000000000071e+00,-1.427159297233052673e+11
-1.265000000000000124e+00,-5.955000000000000071e+00,-1.406388812226727905e+11
-1.220000000000000195e+00,-5.955000000000000071e+00,-1.384344535699672546e+11
-1.175000000000000266e+00,-5.955000000000000071e+00,-1.361070046347845154e+11
-1.130000000000000338e+00,-5.955000000000000071e+00,-1.336568653218588409e+11
-1.084999999999999964e+00,-5.955000000000000071e+00,-1.310880709357029572e+11
-1.040000000000000036e+00,-5.955000000000000071e+00,-1.284076630022493896e+11
-9.950000000000001066e-01,-5.955000000000000071e+00,-1.256220341756714783e+11
-9.500000000000001776e-01,-5.955000000000000071e+00,-1.227439922951034851e+11
-9.050000000000002487e-01,-5.955000000000000071e+00,-1.197803957089264832e+11
-8.600000000000003197e-01,-5.955000000000000071e+00,-1.167497520695155029e+11
-8.150000000000003908e-01,-5.955000000000000071e+00,-1.136580310671230011e+11
-7.700000000000004619e-01,-5.955000000000000071e+00,-1.105266937868673859e+11
-7.250000000000005329e-01,-5.955000000000000071e+00,-1.073706795910692291e+11
-6.799999999999997158e-01,-5.955000000000000071e+00,-1.042087253446719055e+11
-6.349999999999997868e-01,-5.955000000000000071e+00,-1.010540306551451263e+11
-5.899999999999998579e-01,-5.955000000000000071e+00,-9.792912601954898071e+10
-5.449999999999999289e-01,-5.955000000000000071e+00,-9.484362277334135437e+10
-5.000000000000000000e-01,-5.955000000000000071e+00,-9.181277094413163757e+10
-4.550000000000000711e-01,-5.955000000000000071e+00,-8.886099812215028381e+10
-4.100000000000001421e-01,-5.955000000000000071e+00,-8.598293011358456421e+10
-3.650000000000002132e-01,-5.955000000000000071e+00,-8.320424923811836243e+10
-3.200000000000002842e-01,-5.955000000000000071e+00,-8.052923514668324280e+10
-2.750000000000003553e-01,-5.955000000000000071e+00,-7.797021544429402161e+10
-2.300000000000004263e-01,-5.955000000000000071e+00,-7.553276691246110535e+10
-1.850000000000004974e-01,-5.955000000000000071e+00,-7.321489567621661377e+10
-1.400000000000005684e-01,-5.955000000000000071e+00,-7.101612302510348511e+10
-9.499999999999975131e-02,-5.955000000000000071e+00,-6.894982805720622253e+10
